Tuotekoodi;Laatu;Määrittely;Tuotenimi;Paksuus;Tuoteryhmä;Lisänimi;Halkaisija;Seinämä;Muu mitta;Pinta;Yksikkö paino;Paineluokka;Lisätiedot;Toleranssi;Sisähalkaisija;Leveys;Paksuus;Korkeus/pituus;Eräkoko
BPP07030;EN 1.4404;70.0X3.0;PUTKI EN 10217-7;0;Prosessiputket;;70,00;3,00;;;4,87;;;;;;;;6
BPP07330;EN 1.4404;73.0X3.0;PUTKI EN 10217-7;0;Prosessiputket;;73,00;3,00;;;5,64;;;;;;;;6
BPP07351;316 / 316L;73.03X5.16;PUTKI ASTM A312;0;ASTM putket;;73,03;1,00;;;8,77;;;;;;;;6
BPP07615;EN 1.4404;76.1X1.5;PUTKI EN 10217-7;0;Prosessiputket;;76,10;1,00;;;2,8;;;;;;;;6
BPP07620;EN 1.4404;76.1X2.0;PUTKI EN 10217-7;0;Prosessiputket;;76,10;2,00;;;3,71;;;;;;;;6
BPP07630;EN 1.4404;76.1X3.0;PUTKI EN 10217-7;0;Prosessiputket;;76,10;3,00;;;5,49;;;;;;;;6
BPP07636;EN 1.4404;76.1X3.6;PUTKI EN 10217-7;0;Prosessiputket;;76,10;3,00;;;6,54;;;;;;;;6
BPP07636A;AISI 316L;76.1X3.6;PUTKI HST DIN 17457 HEHK;0;Prosessiputket;Prosessiputki Hitsattu, hehkutettu ja peitattu, EN 10217-7 TC1, EN ISO 1127, L=6000 mm Materiaalitodistus EN 10204/3.1;76,10;3,00;;;6,54;;Hehkutettu;;;;;;6
BPP07650;EN 1.4404;76.1X5.0;PUTKI EN 10217-7;0;Prosessiputket;;76,10;5,00;;;9;;;;;;;;6
BPP08420;EN 1.4404;84.0X2.0;PUTKI EN 10217-7;0;Prosessiputket;;84,00;2,00;;;4,11;;;;;;;;6
BPP08815;EN 1.4404;88.9X1.5;PUTKI EN 10217-7;0;Prosessiputket;;88,90;1,00;;;3,28;;;;;;;;6
BPP08820;EN 1.4404;88.9X2.0;PUTKI EN 10217-7;0;Prosessiputket;;88,90;2,00;;;4,35;;;;;;;;6
BPP08823;EN 1.4404;88.9X2.3;PUTKI EN 10217-7;0;Prosessiputket;;88,90;2,00;;;4,99;;;;;;;;6
BPP08825;EN 1.4404;88.9X2.5;PUTKI EN 10217-7;0;Prosessiputket;;88,90;2,00;;;5,41;;;;;;;;6
BPP08830;EN 1.4404;88.9X3.0;PUTKI EN 10217-7;0;Prosessiputket;;88,90;3,00;;;6,45;;;;;;;;6
BPP08840;EN 1.4404;88.9X4.0;PUTKI EN 10217-7;0;Prosessiputket;;88,90;4,00;;;8,5;;;;;;;;6
BPP08854;316 / 316L;88.9X5.49;PUTKI ASTM A 312;0;ASTM putket;;88,90;1,00;;;11,47;;;;;;;;6
BPP08876;316 / 316L;88.9X7.62;PUTKI ASTM A 312;0;ASTM putket;;88,90;1,00;;;15,51;;;;;;;;6
BPP10120;EN 1.4404;101.6X2.0;PUTKI EN 10217-7;0;Prosessiputket;;101,60;2,00;;;4,99;;;;;;;;6
BPP10130;EN 1.4404;101.6X3.0;PUTKI EN 10217-7;0;Prosessiputket;;101,60;3,00;;;7,41;;;;;;;;6
BPP10140;EN 1.4404;101.6X4.0;PUTKI EN 10217-7;0;Prosessiputket;;101,60;4,00;;;9,78;;;;;;;;6
BPP10157;316 / 316L;101.6x5.74;PUTKI ASTM A 312;0;ASTM putket;;101,60;1,00;;;13,8;;;;;;;;6
BPP10420;EN 1.4404;104.0X2.0;PUTKI EN 10217-7;0;Prosessiputket;;104,00;2,00;;;5,11;;;;;;;;6
BPP11415;EN 1.4404;114.3X1.5;PUTKI EN 10217-7;0;Prosessiputket;;114,30;1,00;;;4,24;;;;;;;;6
BPP11420;EN 1.4404;114.3X2.0;PUTKI EN 10217-7;0;Prosessiputket;;114,30;2,00;;;5,62;;;;;;;;6
BPP11426;EN 1.4404;114.3X2.6;PUTKI EN 10217-7;0;Prosessiputket;;114,30;2,00;;;7;;;;;;;;6
BPP11430;EN 1.4404;114.3X3.0;PUTKI EN 10217-7;0;Prosessiputket;;114,30;3,00;;;8,36;;;;;;;;6
BPP11440;EN 1.4404;114.3X4.0;PUTKI EN 10217-7;0;Prosessiputket;;114,30;4,00;;;11,05;;;;;;;;6
BPP11450;EN 1.4404;114.3X5.0;PUTKI EN 10217-7;0;Prosessiputket;;114,30;5,00;;;13,68;;;;;;;;6
BPP11460;316 / 316L;114.3X6.02;PUTKI ASTM A 312/ASME SA 312;0;ASTM putket;;114,30;6,00;;;16,34;;;;;;;;6
BPP12750;EN 1.4404;127.0X5.0;PUTKI EN 10217-7 D2/T3;0;Prosessiputket;;127,00;5,00;;;15,5;;;;;;;;6
BPP12920;EN 1.4404;129.0X2.0;PUTKI EN 10217-7;0;Prosessiputket;;129,00;2,00;;;6,36;;;;;;;;6
BPP13915;EN 1.4404;139.7X1.5;PUTKI EN 10217-7;0;Prosessiputket;;139,70;1,00;;;5,19;;;;;;;;6
BPP13920;EN 1.4404;139.7X2.0;PUTKI EN 10217-7;0;Prosessiputket;;139,70;2,00;;;6,9;;;;;;;;6
BPP13930;EN 1.4404;139.7X3.0;PUTKI EN 10217-7;0;Prosessiputket;;139,70;3,00;;;10,27;;;;;;;;6
BPP13940;EN 1.4404;139.7X4.0;PUTKI EN 10217-7;0;Prosessiputket;;139,70;4,00;;;13,59;;;;;;;;6
BPP13940Ti;EN 1.4571;139.7X4.0;PUTKI EN 10217-7;0;Prosessiputket;;139,70;4,00;;;13,59;;;;;;;;6
BPP13950;EN 1.4571;139.7x5.0;PUTKI DIN EN 10217-7;0;Prosessiputket;;139,70;5,00;;;17,17;;;;;;;;6
BPP14165;316 / 316L;141.3X6.55;PUTKI ASTM A 312;0;ASTM putket;;141,30;1,00;;;22,13;;;;;;;;6
BPP15420;EN 1.4404;154.0X2.0;PUTKI EN 10217-7;0;Prosessiputket;;154,00;2,00;;;7,61;;;;;;;;6
BPP15630;EN 1.4404;156.0X3.0;PUTKI EN 10217-7;0;Prosessiputket;;156,00;3,00;;;11,49;;;;;;;;6
BPP15760;EN 1.4404;157.0X6.0;PUTKI EN 10217-7 D2/T3;0;Prosessiputket;;157,00;6,00;;;23;;;;;;;;6
BPP15930TI;EN 1.4404;159.0X3.0;PUTKI EN 10217-7;0;Prosessiputket;;159,00;3,00;;;11,72;;;;;;;;6
BPP16815;EN 1.4404;168.3X1.5;PUTKI EN 10217-7;0;Prosessiputket;;168,30;1,00;;;6,27;;;;;;;;6
BPP16820;EN 1.4404;168.3X2.0;PUTKI EN 10217-7;0;Prosessiputket;;168,30;2,00;;;8,33;;;;;;;;6
BPP16826;EN 1.4404;168.3X2.5;PUTKI EN 10217-7;0;Prosessiputket;;168,30;2,00;;;10,38;;;;;;;;6
BPP16830;EN 1.4404;168.3X3.0;PUTKI EN 10217-7;0;Prosessiputket;;168,30;3,00;;;12,42;;;;;;;;6
BPP16840;EN 1.4404;168.3X4.0;PUTKI EN 10217-7;0;Prosessiputket;;168,30;4,00;;;16,46;;;;;;;;6
BPP16850;EN 1.4404;168.3X5.0;PUTKI EN 10217-7;0;Prosessiputket;;168,30;5,00;;;20,44;;;;;;;;6
BPP16871;316 / 316L;168.28X7.11;PUTKI ASTM A 312/ASME SA 312;0;ASTM putket;;168,28;7,00;;;28,78;;;;;;;;6
BPP16875;316 / 316L;168.28X7.11;PUTKI DIN 17457 253MA;0;Prosessiputket;;168,28;7,00;;;28,78;;;;;;;;6
BPP17840;EN 1.4404;178.0X4.0;PUTKI EN 10217-7 TC1;0;Prosessiputket;;178,00;4,00;;;19,2;;;;;;;;6
BPP19580;EN 1.4404;195.0X8.0;PUTKI EN 10217-7 D2/T3;0;Prosessiputket;;195,00;8,00;;;38,2;;;;;;;;6
BPP20420;EN 1.4404;204.0X2.0;PUTKI EN 10217-7;0;Prosessiputket;;204,00;2,00;;;10,11;;;;;;;;6
BPP20630;EN 1.4404;206.0X3.0;PUTKI EN 10217-7;0;Prosessiputket;;206,00;3,00;;;15,25;;;;;;;;6
BPP21920;EN 1.4404;219.1X2.0;PUTKI EN 10217-7;0;Prosessiputket;;219,10;2,00;;;10,87;;;;;;;;6
BPP21925;EN 1.4404;219.1X2.5;PUTKI EN 10217-7;0;Prosessiputket;;219,10;2,00;;;13,56;;;;;;;;6
BPP21930;EN 1.4404;219.1X3.0;PUTKI EN 10217-7;0;Prosessiputket;;219,10;3,00;;;16,23;;;;;;;;6
BPP21940;EN 1.4404;219.1X4.0;PUTKI EN 10217-7;0;Prosessiputket;;219,10;4,00;;;21,54;;;;;;;;6
BPP21950;EN 1.4404;219.1X5.0;PUTKI EN 10217-7;0;Prosessiputket;;219,10;5,00;;;27,1;;;;;;;;6
BPP21963;316 / 316L;219.1X6.35;PUTKI ASTM A312;0;ASTM putket;;219,10;1,00;;;33,57;;;;;;;;6
BPP21981;316 / 316L;219.08X8.18;PUTKI ASTM A 312;0;ASTM putket;;219,08;1,00;;;43,2;;;;;;;;6
BPP23580;EN 1.4404;235.0X8.0;PUTKI EN 10217-7 D2/T3;0;Prosessiputket;;235,00;8,00;;;46;;;;;;;;6
BPP25420;EN 1.4404;254.0X2.0;PUTKI EN 10217-7;0;Prosessiputket;;254,00;2,00;;;12,62;;;;;;;;6
BPP25630;EN 1.4404;256.0X3.0;PUTKI EN 10217-7;0;Prosessiputket;;256,00;3,00;;;18,72;;;;;;;;6
BPP27320;EN 1.4404;273.0X2.0;PUTKI EN 10217-7;0;Prosessiputket;;273,00;2,00;;;13,57;;;;;;;;6
BPP27326;EN 1.4404;273.0X2.5;PUTKI EN 10217-7;0;Prosessiputket;;273,00;2,00;;;16,93;;;;;;;;6
BPP27330;EN 1.4404;273.0X3.0;PUTKI EN 10217-7;0;Prosessiputket;;273,00;3,00;;;20,28;;;;;;;;6
BPP27340;EN 1.4404;273.0X4.0;PUTKI EN 10217-7;0;Prosessiputket;;273,00;4,00;;;26,94;;;;;;;;6
BPP27350;EN 1.4404;273.0X5.0;PUTKI EN 10217-7;0;Prosessiputket;;273,00;5,00;;;33,55;;;;;;;;6
BPP27363;316 / 316L;273.0X6.35;PUTKI ASTM A312;0;ASTM putket;;273,00;1,00;;;42,41;;;;;;;;6
BPP27382;316 / 316L;273.0X8.26;PUTKI EN 10217-7;0;Prosessiputket;;273,00;1,00;;;55;;;;;;;;6
BPP27392;316 / 316L;273.1x9.27;PUTKI ASTM A 312;0;ASTM putket;;273,10;1,00;;;61,23;;;;;;;;6
BPP30525;EN 1.4404;305.0X2.5;PUTKI EN 10217-7 D2/T3;0;Prosessiputket;;305,00;2,00;;;17;;;;;;;;6
BPP31510;EN 1.4404;315.0X10.0;PUTKI EN 10217-7 D2/T3;0;Prosessiputket;;315,00;10,00;;;77;;;;;;;;6
BPP32326;EN 1.4404;323.9X2.6;PUTKI EN 10217-7;0;Prosessiputket;;323,90;2,00;;;20,12;;;;;;;;6
BPP32330;EN 1.4404;323.9X3.0;PUTKI EN 10217-7;0;Prosessiputket;;323,90;3,00;;;24,11;;;;;;;;6
BPP32340;EN 1.4404;323.9X4.0;PUTKI EN 10217-7;0;Prosessiputket;;323,90;4,00;;;32;;;;;;;;6
BPP32395;316 / 316L;323.9X9.53;PUTKI ASTM A 312;0;ASTM putket;;323,90;1,00;;;75;;;;;;;;6
BPP35530;EN 1.4404;355.6X3.0;PUTKI EN 10217-7;0;Prosessiputket;;355,60;3,00;;;26,57;;;;;;;;6
BPP35540;EN 1.4404;355.6X4.0;PUTKI EN 10217-7 D2/T3;0;Prosessiputket;;355,60;4,00;;;34,68;;;;;;;;6
BPP35563;316 / 316L;355.5X6.35;PUTKI ASTM A 312;0;ASTM putket;;355,50;1,00;;;55,53;;;;;;;;6
BPP38512;EN 1.4404;385.0X12.0;PUTKI EN 10217-7 D2/T3;0;Prosessiputket;;385,00;12,00;;;113;;;;;;;;6
BPP40630;EN 1.4404;406.4X3.0;PUTKI EN 10217-7;0;Prosessiputket;;406,40;3,00;;;30,3;;;;;;;;6
BPP40640;EN 1.4404;406.4X4.0;PUTKI EN 10217-7;0;Prosessiputket;;406,40;4,00;;;40,3;;;;;;;;6
BPP50830;EN 1.4404;506.0X3.0;PUTKI EN 10217-7;0;Prosessiputket;;506,00;3,00;;;37,93;;;;;;;;6
BPP50840;EN 1.4404;508.0X4.0;PUTKI EN 10217-7;0;Prosessiputket;;508,00;4,00;;;49,72;;;;;;;;6
BPP50855;316 / 316L;508.0x5.54;PUTKI ASTM A 312;0;ASTM putket;;508,00;1,00;;;69,95;;;;;;;;6
BPP60940;EN 1.4404;609.6X4.0;PUTKI EN 10217-7;0;Prosessiputket;;609,40;4,00;;;60,65;;;;;;;;6
BPP999;;;PUTKI;0;Prosessiputket;;;;;;0;;;;;;;;6
BPPF20422;EN 1.4404;204.0x2.2;Putki EN 10217-7;0;Prosessiputket;;;;;;11,5;;;;;;;;6
BPPF20422ti;EN 1.4571;204.0x2.2;Putki EN 10217-7;0;Prosessiputket;;;;;;11,5;;;;;;;;6
BPPF21922;EN 1.4404;219.1X2.2;PUTKI EN 10217-7;0;Prosessiputket;;219,10;2,00;;;10,87;;;;;;;;6
BPPF21922ti;EN 1.4571;219.1X2.2;PUTKI EN 10217-7;0;Prosessiputket;;219,10;2,00;;;10,87;;;;;;;;6
BPPF21933;EN 1.4404;219.1x3.3;Putki EN 10217-7;0;Prosessiputket;;;;;;17,5;;;;;;;;6
BPPF21933ti;EN 1.4571;219.1x3.3;Putki EN 10217-7;0;Prosessiputket;;;;;;17,5;;;;;;;;6
BPPF27322;EN 1.4404;273.0x2.2;Putki EN 10217-7;0;Prosessiputket;;;;;;15,5;;;;;;;;6
BPPF27322ti;EN 1.4571;273.0x2.2;Putki EN 10217-7;0;Prosessiputket;;;;;;15,5;;;;;;;;6
BPPF27333;EN 1.4404;273.0x3.3;Putki EN 10217-7;0;Prosessiputket;;;;;;21,7;;;;;;;;6
BPPF27333ti;EN 1.4571;273.0x3.3;Putki EN 10217-7;0;Prosessiputket;;;;;;21,7;;;;;;;;6
BPPF32333;EN 1.4404;323.9x3.3;Putki EN 10217-7;0;Prosessiputket;;;;;;25,8;;;;;;;;6
BPPF32333ti;EN 1.4571;323.9x3.3;Putki EN 10217-7;0;Prosessiputket;;;;;;25,8;;;;;;;;6
BPT020;EN 1.4404;20 MM;PYÖRÖ k11-k12;20;Pyörö;;20,00;;;Sorvattu;2,47;;;k11-k12;;;;;
BPT022;EN 1.4404;22 MM;PYÖRÖ k11-k12;22;Pyörö;;22,00;;;Sorvattu;2,98;;;k11-k12;;;;;
BPT024;EN 1.4404;24 MM;PYÖRÖ k11-k12;24;Pyörö;;24,00;;;Sorvattu;3,55;;;k11-k12;;;;;
BPT025;EN 1.4404;25 MM;PYÖRÖ k11-k12;25;Pyörö;;25,00;;;Sorvattu;3,85;;;k11-k12;;;;;
BPT026;EN 1.4404;26 MM;PYÖRÖ k11-k12;26;Pyörö;;26,00;;;Sorvattu;4,17;;;k11-k12;;;;;
BPT027;EN 1.4404;27 MM;PYÖRÖ k11-k12;27;Pyörö;;27,00;;;Sorvattu;4,5;;;k11-k12;;;;;
BPT028;EN 1.4404;28 MM;PYÖRÖ k11-k12;28;Pyörö;;28,00;;;Sorvattu;4,84;;;k11-k12;;;;;
BPT028LS;EN 1.4404;28 MM S=0,005 - 0,017%;PYÖRÖ k11-k12;28;Pyörö;;28,00;;;Sorvattu;4,84;;;k11-k12;;;;;
BPT030;EN 1.4404;30 MM;PYÖRÖ k11-k12;30;Pyörö;;30,00;;;Sorvattu;5,55;;;k11-k12;;;;;6
BPT032;EN 1.4404;32 MM;PYÖRÖ k11-k12;32;Pyörö;;32,00;;;Sorvattu;6,31;;;k11-k12;;;;;
BPT034;EN 1.4404;34 MM;PYÖRÖ k11-k12;0;Pyörö;;34,00;;;Sorvattu;7,13;;;k11-k12;;;;;
BPT035;EN 1.4404;35 MM;PYÖRÖ k11-k12;35;Pyörö;;35,00;;;Sorvattu;7,55;;;k11-k12;;;;;
BPT036;EN 1.4404;36 MM;PYÖRÖ k11-k12;36;Pyörö;;36,00;;;Sorvattu;7,99;;;k11-k12;;;;;
BPT038;EN 1.4404;38 MM;PYÖRÖ k11-k12;38;Pyörö;;38,00;;;Sorvattu;8,9;;;k11-k12;;;;;
BPT040;EN 1.4404;40 MM;PYÖRÖ k11-k12;40;Pyörö;;40,00;;;Sorvattu;9,86;;;k11-k12;;;;;
BPT040LS;EN 1.4404;40 MM S=0,005 - 0,017%;PYÖRÖ k11-k12;40;Pyörö;;40,00;;;Sorvattu;9,87;;;k11-k12;;;;;
BPT045;EN 1.4404;45 MM;PYÖRÖ k11-k12;45;Pyörö;;45,00;;;Sorvattu;12,48;;;k11-k12;;;;;
BPT046;EN 1.4404;46 MM;PYÖRÖ k11-k12;46;Pyörö;;46,00;;;Sorvattu;13,05;;;k11-k12;;;;;
BPT050;EN 1.4404;50 MM;PYÖRÖ k11-k12;50;Pyörö;;50,00;;;Sorvattu;15,41;;;k11-k12;;;;;
BPT050.8LS;EN 1.4404;50.8 MM S=0,005 - 0,017%;PYÖRÖ k11-k12;50,8;Pyörö;;50,80;;;Sorvattu;15,92;;;k11-k12;;;;;
BPT051;EN 1.4404;51 MM;PYÖRÖ k11-k12;51;Pyörö;;51,00;;;Sorvattu;16,04;;;k11-k12;;;;;
BPT055;EN 1.4404;55 MM;PYÖRÖ k11-k12;55;Pyörö;;55,00;;;Sorvattu;18,65;;;k11-k12;;;;;
BPT060;EN 1.4404;60 MM;PYÖRÖ k11-k12;60;Pyörö;;60,00;;;Sorvattu;22,2;;;k11-k12;;;;;
BPT065;EN 1.4404;65 MM;PYÖRÖ k11-k12;65;Pyörö;;65,00;;;Sorvattu;26,05;;;k11-k12;;;;;
BPT065LS;EN 1.4404;65 MM S=0,005 - 0,017%;PYÖRÖ k11-k12;65;Pyörö;;65,00;;;Sorvattu;26,05;;;k11-k12;;;;;
BPT070;EN 1.4404;70 MM;PYÖRÖ k11-k12;70;Pyörö;;70,00;;;Sorvattu;30,21;;;k11-k12;;;;;
BPT075;EN 1.4404;75 MM;PYÖRÖ k11-k12;75;Pyörö;;75,00;;;Sorvattu;34,67;;;k11-k12;;;;;
BPT080;EN 1.4404;80 MM;PYÖRÖ k11-k12;80;Pyörö;;80,00;;;Sorvattu;39,46;;;k11-k12;;;;;
BPT080LS;EN 1.4404;80 MM S=0,005 - 0,017%;PYÖRÖ k11-k12;80;Pyörö;;80,00;;;Sorvattu;39,46;;;k11-k12;;;;;
BPT085;EN 1.4404;85 MM;PYÖRÖ k11-k12;85;Pyörö;;85,00;;;Sorvattu;44,54;;;k11-k12;;;;;
BPT090;EN 1.4404;90 MM;PYÖRÖ k11-k12;90;Pyörö;;90,00;;;Sorvattu;49,95;;;k11-k12;;;;;
BPT095;EN 1.4404;95 MM;PYÖRÖ k11-k12;95;Pyörö;;95,00;;;Sorvattu;55,65;;;k11-k12;;;;;
BPT100;EN 1.4404;100 MM;PYÖRÖ k11-k12;100;Pyörö;;100,00;;;Sorvattu;61,65;;;k11-k12;;;;;
BPT100LS;EN 1.4404;100 MM S=0,005 - 0,017%;PYÖRÖ k11-k12;100;Pyörö;;100,00;;;Sorvattu;62;;;k11-k12;;;;;
BPT105;EN 1.4404;105 MM;PYÖRÖ k11-k12;105;Pyörö;;105,00;;;Sorvattu;67,97;;;k11-k12;;;;;
BPT110;EN 1.4404;110 MM;PYÖRÖ k11-k12;110;Pyörö;;110,00;;;Sorvattu;74,57;;;k11-k12;;;;;
BPT115;EN 1.4404;115 MM;PYÖRÖ k11-k12;115;Pyörö;;115,00;;;Sorvattu;81,54;;;k11-k12;;;;;
BPT120;EN 1.4404;120 MM;PYÖRÖ k11-k12;120;Pyörö;;120,00;;;Sorvattu;88,81;;;k11-k12;;;;;
BPT125;EN 1.4404;125 MM;PYÖRÖ k11-k12;125;Pyörö;;125,00;;;Sorvattu;96,34;;;k11-k12;;;;;
BPT130;EN 1.4404;130 MM;PYÖRÖ k11-k12;130;Pyörö;;130,00;;;Sorvattu;104,17;;;k11-k12;;;;;
BPT135;EN 1.4404;135 MM;PYÖRÖ k11-k12;135;Pyörö;;135,00;;;Sorvattu;112,36;;;k11-k12;;;;;
BPT140;EN 1.4404;140 MM;PYÖRÖ k11-k12;140;Pyörö;;140,00;;;Sorvattu;120,8;;;k11-k12;;;;;
BPT145;EN 1.4404;145 MM;PYÖRÖ k11-k12;145;Pyörö;;145,00;;;Sorvattu;129,6;;;k11-k12;;;;;
BPT150;EN 1.4404;150 MM;PYÖRÖ k11-k12;150;Pyörö;;150,00;;;Sorvattu;138,7;;;k11-k12;;;;;
BPT160;EN 1.4404;160 MM;PYÖRÖ k11-k12;160;Pyörö;;160,00;;;Sorvattu;157,8;;;k11-k12;;;;;
BPT165;EN 1.4404;165 MM;PYÖRÖ k11-k12;165;Pyörö;;165,00;;;Sorvattu;167,79;;;k11-k12;;;;;
BPT170;EN 1.4404;170 MM;PYÖRÖ k11-k12;170;Pyörö;;170,00;;;Sorvattu;178,25;;;k11-k12;;;;;
BPT180;EN 1.4404;180 MM;PYÖRÖ k11-k12;180;Pyörö;;180,00;;;Sorvattu;199,6;;;k11-k12;;;;;
BPT185;EN 1.4404;185 MM;PYÖRÖ k11-k12;185;Pyörö;;185,00;;;Sorvattu;211;;;k11-k12;;;;;
BPT190;EN 1.4404;190 MM;PYÖRÖ k11-k12;190;Pyörö;;190,00;;;Sorvattu;223;;;k11-k12;;;;;
BPT200;EN 1.4404;200 MM;PYÖRÖ k11-k12;200;Pyörö;;200,00;;;Sorvattu;246,6;;;k11-k12;;;;;
BPT210;EN 1.4404;210 MM;PYÖRÖ k11-k12;210;Pyörö;;210,00;;;Sorvattu;271,9;;;k11-k12;;;;;
BPT220;EN 1.4404;220 MM;PYÖRÖ k11-k12;220;Pyörö;;220,00;;;Sorvattu;298,51;;;k11-k12;;;;;
BPT225;EN 1.4404;225 MM;PYÖRÖ k11-k12;225;Pyörö;;225,00;;;Sorvattu;312,1;;;k11-k12;;;;;
BPT230;EN 1.4404;230 MM;PYÖRÖ k11-k12;230;Pyörö;;230,00;;;Sorvattu;326,2;;;k11-k12;;;;;
BPT240;EN 1.4404;240 MM;PYÖRÖ k11-k12;240;Pyörö;;240,00;;;Sorvattu;355,1;;;k11-k12;;;;;
BPT250;EN 1.4404;250 MM;PYÖRÖ k11-k12;250;Pyörö;;250,00;;;Sorvattu;385,3;;;k11-k12;;;;;
BPT260;EN 1.4404;260 MM;PYÖRÖ k11-k12;260;Pyörö;;260,00;;;Sorvattu;416,67;;;k11-k12;;;;;
BPT270;EN 1.4404;270 MM;PYÖRÖ k11-k12;270;Pyörö;;270,00;;;Sorvattu;449,5;;;k11-k12;;;;;
BPT280;EN 1.4404;280 MM;PYÖRÖ k11-k12;280;Pyörö;;280,00;;;Sorvattu;484;;;k11-k12;;;;;
BPT285;EN 1.4404;285 MM;PYÖRÖ k11-k12;285;Pyörö;;285,00;;;Sorvattu;501;;;k11-k12;;;;;
BPT290;EN 1.4404;290 MM;PYÖRÖ k11-k12;290;Pyörö;;290,00;;;Sorvattu;518,5;;;k11-k12;;;;;
BPT300;EN 1.4404;300 MM;PYÖRÖ k11-k12;260;Pyörö;;300,00;;;Sorvattu;555;;;k11-k12;;;;;
BPT325;EN 1.4404;325 MM;PYÖRÖ k11-k12;250;Pyörö;;325,00;;;Sorvattu;651,2;;;k11-k12;;;;;
BPT330;EN 1.4404;330 MM;PYÖRÖ k11-k12;330;Pyörö;;330,00;;;Sorvattu;671;;;k11-k12;;;;;
BPT340;EN 1.4404;340 MM;PYÖRÖ k11-k12;340;Pyörö;;340,00;;;Sorvattu;713;;;k11-k12;;;;;
BPT350;EN 1.4404;350 MM;PYÖRÖ k11-k12;350;Pyörö;;350,00;;;Sorvattu;755,3;;;k11-k12;;;;;
BPT360;EN 1.4404;360 MM;PYÖRÖ k11-k12;360;Pyörö;;360,00;;;Sorvattu;799;;;k11-k12;;;;;
BPT375;EN 1.4404;375 MM;PYÖRÖ k11-k12;375;Pyörö;;375,00;;;Sorvattu;867;;;k11-k12;;;;;
BPT380;EN 1.4404;380 MM;PYÖRÖ k11-k12;380;Pyörö;;380,00;;;Sorvattu;890,28;;;k11-k12;;;;;
BPT400;EN 1.4404;400 MM;PYÖRÖ k11-k12;400;Pyörö;;400,00;;;Sorvattu;986,5;;;k11-k12;;;;;
BPT425;EN 1.4404;425 MM;PYÖRÖ k11-k12;425;Pyörö;;425,00;;;Sorvattu;1114;;;k11-k12;;;;;
BPT450;EN 1.4404;450 MM;PYÖRÖ k11-k12;450;Pyörö;;450,00;;;Sorvattu;1249;;;k11-k12;;;;;
BPT475;EN 1.4404;475 MM;PYÖRÖ k11-k12;475;Pyörö;;475,00;;;Sorvattu;1391;;;k11-k12;;;;;0
BPT485;EN 1.4404;485 MM;PYÖRÖ k11-k12;485;Pyörö;;485,00;;;Sorvattu;1449,28;;;k11-k12;;;;;
BPT500;EN 1.4404;500 MM;PYÖRÖ k11-k12;500;Pyörö;;500,00;;;Sorvattu;1541;;;k11-k12;;;;;
BPT999;;;PYÖRÖ;0;Pyörö;;;;;Sorvattu;0;;;k11-k12;;;;;
BPTI050;EN 1.4404;50 MM;PYÖRÖ k11-k12;50;Pyörö;;50,00;;;Sorvattu;15,41;;;k11-k12;;;;;0
BPTI055;EN 1.4404;55 MM;PYÖRÖ k11-k12;55;Pyörö;;55,00;;;Sorvattu;18,65;;;k11-k12;;;;;0
BPTI060;EN 1.4404;60 MM;PYÖRÖ k11-k12;60;Pyörö;;60,00;;;Sorvattu;22,2;;;k11-k12;;;;;0
BPTI070;EN 1.4404;70 MM;PYÖRÖ k11-k12;70;Pyörö;;70,00;;;Sorvattu;30,21;;;k11-k12;;;;;0
BPTI080;EN 1.4404;80 MM;PYÖRÖ k11-k12;80;Pyörö;;80,00;;;Sorvattu;39,46;;;k11-k12;;;;;0
BPTI085;EN 1.4404;85 MM;PYÖRÖ k11-k12;85;Pyörö;;85,00;;;Sorvattu;44,54;;;k11-k12;;;;;0
BPTI090;EN 1.4404;90 MM;PYÖRÖ k11-k12;90;Pyörö;;90,00;;;Sorvattu;49,95;;;k11-k12;;;;;0
BPTI100;EN 1.4404;100 MM;PYÖRÖ k11-k12;100;Pyörö;;100,00;;;Sorvattu;61,65;;;k11-k12;;;;;0
BPTI110;EN 1.4404;110 MM;PYÖRÖ k11-k12;110;Pyörö;;110,00;;;Sorvattu;74,57;;;k11-k12;;;;;0
BPTI120;EN 1.4404;120 MM;PYÖRÖ k11-k12;120;Pyörö;;120,00;;;Sorvattu;88,81;;;k11-k12;;;;;0
BPTI130;EN 1.4404;130 MM;PYÖRÖ k11-k12;130;Pyörö;;130,00;;;Sorvattu;104,17;;;k11-k12;;;;;0
BPTI140;EN 1.4404;140 MM;PYÖRÖ k11-k12;140;Pyörö;;140,00;;;Sorvattu;120,8;;;k11-k12;;;;;0
BPTI150;EN 1.4404;150 MM;PYÖRÖ k11-k12;150;Pyörö;;150,00;;;Sorvattu;138,7;;;k11-k12;;;;;0
BPTI160;EN 1.4404;160 MM;PYÖRÖ k11-k12;160;Pyörö;;160,00;;;Sorvattu;157,8;;;k11-k12;;;;;0
BPTI170;EN 1.4404;170 MM;PYÖRÖ k11-k12;170;Pyörö;;170,00;;;Sorvattu;178,25;;;k11-k12;;;;;0
BPTXX080;EN 1.4435;80 MM;PYÖRÖ k11-k12;80;Pyörö;;80,00;;;Sorvattu;39,46;;;k11-k12;;;;;0
BPTXX090;EN 1.4435;90 MM;PYÖRÖ k11-k12;90;Pyörö;;90,00;;;Sorvattu;49,95;;;k11-k12;;;;;0
